Nome Fantasia;CNPJ;Porte;UF;Localidade;Email Comercial
Fazendinha Pompéia ;26.918.280/0001-05;MICROEMPRESA;SP;Socorro;carolsotofiches@gmail.com
LANCHONETE DO MILTON;26.930.683/0001-70;MICROEMPRESA;RN;Olho-D'Água do Borges;miltongermanoodb2017@gmail.com
KANPAI;26.935.003/0001-00;MICROEMPRESA;MG;Belo Horizonte;financeiro@buffetkanpai.com.br
FLOWERS CULINARIA ORIENTAL;26.935.380/0001-40;MICROEMPRESA;PE;Afogados da Ingazeira;floyakissoba@gmail.com
RESTAURANTE DEUS SEJA LOUVADO;26.938.334/0001-02;MICROEMPRESA;TO;Santa Tereza do Tocantins;xavierkamylla1@gmail.com
RESTAURANTE  CARPE DIEM;26.940.370/0001-00;MICROEMPRESA;MG;Brumadinho;carpediememcasabranca@gmail.com
RANCHO DE PALHA RESTAURANTE E BAR;26.941.278/0001-57;EMPRESA DE PEQUENO PORTE;GO;Goiânia;ranchopalhares@hotmail.com
DELÍCIAS DO TRIGO;26.950.433/0001-00;MICROEMPRESA;MS;Jateí;eduamp@gmail.com
NATURAL FOODS;26.952.144/0001-31;MICROEMPRESA;SC;Balneário Piçarras;natural-foods@hotmail.com
RESTAURANTE RUA DA PALHA;26.954.187/0001-56;MICROEMPRESA;PA;Tracuateua;rodolfo.costas@hotmail.com
PRIMOS BOLOS;26.954.570/0001-04;MICROEMPRESA;BA;Banzaê;lanchoneteprimosbolos@gmail.com
ATELIE GASTRONOMICO;26.955.824/0001-09;MICROEMPRESA;MG;Boa Esperança;carlapimentachagas@outlook.com
PADARIA ESTRELA;26.956.574/0001-21;MICROEMPRESA;MG;Uruana de Minas;itmarestrela31456@gmail.com
AMADIS BAR;26.966.546/0001-95;MICROEMPRESA;MG;Belo Horizonte;ROTANOG@ROTANOG.COM.BR
MISTER & MISS SPENCER;26.970.459/0001-01;MICROEMPRESA;DF;Brasília;spencernoivos@yahoo.com.br
SORVETERIA VENEZA;26.971.930/0001-86;MICROEMPRESA;PR;Bituruna;andressagrichardt@gmail.com
KIBOM CHOPERIA;26.988.285/0001-04;MICROEMPRESA;MG;São João Del Rei;ETCC@MGCONECTA.COM.BR
Ponto & Vinho Wine Bar;26.990.709/0001-75;MICROEMPRESA;RJ;Campos dos Goytacazes;PONTORESTOWINEBAR@GMAIL.COM
PRAZERES DO PEIXE;26.997.698/0001-55;MICROEMPRESA;TO;Gurupi;HELC@BRTURBO.COM.BR
GUDCAKES;27.003.626/0001-08;MICROEMPRESA;RS;Feliz;GUILHERME@SIGECLOUD.COM.BR
HIBISCUS;27.004.550/0001-35;EMPRESA DE PEQUENO PORTE;AL;Maceió;cristianemarecia@gmail.com
CHURRASCARIA CAMPESTRE;27.006.749/0001-00;MICROEMPRESA;MA;Campestre do Maranhão;alvesmirandaednathais@gmail.com
CERIMONIAL E POUSADA RANCHO BELA VISTA;27.007.614/0001-51;MICROEMPRESA;ES;Boa Esperança;ranchobelavistakm@hotmail.com
CASARAO RESTAURANTE;27.008.383/0001-09;MICROEMPRESA;TO;Natividade;contato@casaraorest.com.br
LAFORNERIA SANTOS;27.011.351/0001-54;MICROEMPRESA;PB;Bananeiras;joaobatistadossantos10@yahoo.com.br
BUTECO DE MINAS;27.017.305/0001-62;MICROEMPRESA;MG;Conceição dos Ouros;eniotesta@hotmail.com
CANTINHO DA VILA;27.017.554/0001-58;MICROEMPRESA;ES;Laranja da Terra;lanemseibel@hotmail.com
Tradição ;27.027.492/0001-65;MICROEMPRESA;MG;Itambacuri;dicalopesdasilva@googlemail.com
CAFE DO MESTRE;27.028.296/0001-05;MICROEMPRESA;SC;São Miguel do Oeste;CAFEDOMESTRESMO@OUTLOOK.COM.BR
ZUZU GOURMET;27.040.730/0001-72;MICROEMPRESA;MG;São Lourenço;DIRECTUSCONTABILIDADE@HOTMAIL.COM
PIZZA DA ROCA;27.043.362/0001-16;MICROEMPRESA;MG;São João Del Rei;brunoguanais@gmail.com
CAMAMU BEACH;27.052.164/0001-19;MICROEMPRESA;BA;Camamu;RAECONTABIL@GMAIL.COM
LANCHONETE NOVA CRIXAS;27.053.868/0001-06;MICROEMPRESA;GO;Nova Crixás;apoiocontabilidadenc@gmail.com
RESTAURANTE AVENIDA;27.058.057/0001-06;MICROEMPRESA;TO;Novo Acordo;airlambatista000@gmail.com
RESTAURANTE OLIVEIRA ALMEIDA;27.067.235/0001-57;MICROEMPRESA;SP;Anhembi;roliveiraalmeida@terra.com.br
HORTA 31;27.068.582/0001-02;MICROEMPRESA;MG;Belo Horizonte;SAVASSI@HORTA31.COM.BR
MERCANTIL SAO BENEDITO;27.068.682/0001-20;MICROEMPRESA;PA;Curuçá;consultoria_frodrigues@hotmail.com
Mar e Cia Restaurante;27.069.691/0002-17;MICROEMPRESA;MG;Coroaci;FISCAL@CXAVIER.COM.BR
CASA CINCO PUB;27.070.210/0001-02;MICROEMPRESA;AM;Manaus;DIEGOANTONY@ME.COM
PARANA PUKA RESTAURANTE ARTE E CULINARIA;27.073.308/0001-13;MICROEMPRESA;PE;Igarassu;paulaexp2222@gmail.com
POUSADA E RESTAURANTE SERIDO;27.075.374/0001-22;MICROEMPRESA;RN;Cerro Corá;pousadarestserido@gmail.com
HOTEL DO SERTAO;27.078.033/0001-00;MICROEMPRESA;PE;Custódia;postodosertao@outlook.com
VILLA BISTRO;27.080.816/0001-29;MICROEMPRESA;GO;Silvânia;villabistrosilvania@gmail.com
CASARAO PIZZARIA;27.081.381/0001-37;MICROEMPRESA;SC;Praia Grande;eduardopioner@gmail.com
PORTO DAS PIZZAS;27.082.334/0001-08;MICROEMPRESA;SC;Itapiranga;BERWANGER@BERWANGERCONTABILIDADE.COM.BR
SAFRA STUDIO CAFE;27.083.251/0001-33;MICROEMPRESA;GO;Aparecida de Goiânia;celiajatai@yahoo.com.br
HUMBERTO JOSE HAGIME ALVARENGA;27.086.754/0001-62;MICROEMPRESA;MG;Rio Casca;HUMBERTOALVARENGA1@GMAIL.COM
CARPE DIEM HAMBURGUERIA E PASTELARIA;27.092.491/0001-02;MICROEMPRESA;PB;Conde;yolanda_dacruz@hotmail.com
A QUITUTEIRA;27.094.079/0001-13;MICROEMPRESA;MG;Itajubá;contato@quituteira.com.br
Marcos Ferrari de Albuquerque;27.101.944/0001-01;MICROEMPRESA;SC;Lages;ferrari.albuquerque@uol.com.br
QUINTAL MERAKI RESTO;27.103.819/0001-30;MICROEMPRESA;PA;Belém;MERAKI.RESTO.BUFFET@GMAIL.COM
CLINICA DE NUTRICAO E ESPACO SAUDAVEL VIDA E SAUDE;27.114.687/0001-42;MICROEMPRESA;PA;Breves;NUT.VIDAESAUDE@GMAIL.COM
RESTAURANTE TOMAZ;27.118.196/0001-70;MICROEMPRESA;BA;Nova Redenção;antonio.perfilcontabilidade@outlook.com
XEXEU TAMBABAR;27.123.536/0001-50;MICROEMPRESA;PB;Conde;xexeutambabar1988@gmail.com
PALETERIA TAMBABA;27.124.980/0001-90;MICROEMPRESA;PB;Conde;gilsonalmeida9@gmail.com
RESTAURANTE BOM A BESSA;27.130.435/0001-07;MICROEMPRESA;PB;Santana dos Garrotes;RENIO-MACEDO@HOTMAIL.COM
ESPETO MANIA;27.140.053/0001-64;MICROEMPRESA;GO;Alexânia;thiagosms2015@hotmail.com
BAR BEER;27.142.475/0001-79;MICROEMPRESA;PR;Sapopema;jonasgodeny@yahoo.com.br
ESPACO DE ALIMENTOS FAUZI;27.147.810/0001-21;MICROEMPRESA;PA;Ponta de Pedras;alimentacaofauzi@gmail.com
NEGUINHO SONORIZACAO;27.148.885/0001-27;MICROEMPRESA;MT;Novo Horizonte do Norte;CLAUDEMIRCGOMES31@GMAIL.COM
ARETE PIZZARIA;27.162.840/0001-07;MICROEMPRESA;ES;Itaguaçu;marcianojacob@hotmail.com
RANCHO DA LAGOA;27.163.411/0001-54;MICROEMPRESA;ES;São José de Fruteiras;ronaldotransporte2013@gmail.com
GALPAO CHOPERIA E PETISCARIA;27.165.263/0001-07;MICROEMPRESA;PR;São Manoel do Paraná;paulo-sousa2010@bol.com.br
RESTAURANTE DA AGULHA;27.169.923/0001-28;MICROEMPRESA;PA;Belém;restaurantadaagulha@gmail.com
PADARIA E CONFEITARIA LA DI CASA;27.172.145/0001-26;MICROEMPRESA;MG;Paraguaçu;AMAURICONTABILIDADE@YAHOO.COM.BR
ALBERTONI'S A LA CARTE;27.181.933/0001-89;MICROEMPRESA;SP;Votuporanga;albertonirestaurante@hotmail.com
LECKER WITMARSUM;27.191.849/0001-46;MICROEMPRESA;PR;Palmeira;LECKERWITMARSUM@YAHOO.COM
CHURRASCARIA E PIZZARIA RIBEIRO;27.196.353/0001-65;MICROEMPRESA;BA;Barra da Estiva;joanaduarte_10@hotmail.com
SUMMER FLAVOR;27.200.713/0001-55;MICROEMPRESA;MG;Pavão;CONTABILIDADEROCHA@BOL.COM.BR
BAR E RESTAURANTE ROYALE;27.206.954/0001-01;MICROEMPRESA;PA;Altamira;samyrmauad@gmail.com
EMPORIO DA GRANOLA;27.206.982/0001-29;MICROEMPRESA;SP;Santos;CONTATO@EMPORIODAGRANOLA.COM.BR
BARUK GRILL;27.207.478/0001-43;MICROEMPRESA;SC;Balneário Piçarras;alinedasilvarodrigues@hotmail.com
RESTAURANTE MARIA BONITA E LAMPIAO;27.212.538/0001-16;MICROEMPRESA;GO;Aparecida de Goiânia;rodrigues.m.a@outlook.com
SECRET SKATE BAR;27.214.983/0001-15;MICROEMPRESA;SC;Cocal do Sul;felipeburigo84@hotmail.com
E.P.A COMERCIO EM GERAL;27.217.671/0001-65;MICROEMPRESA;GO;Campos Verdes;edvaldopintodearaujo@hotmail.com
RESTAURANTE DA MARCIA;27.218.290/0001-09;MICROEMPRESA;SP;Paulo de Faria;fabianosplintter@hotmail.com
CHEFF GRILL & BURGUERS;27.227.338/0001-37;EMPRESA DE PEQUENO PORTE;RJ;Armação dos Búzios;ESCRITORIODAVINCI@HOTMAIL.COM
PIZZARIA PAULISTA;27.227.865/0001-41;MICROEMPRESA;PE;Afogados da Ingazeira;contatopizzariapaulista@gmail.com
CACHOEIRA DA ALDEIA;27.232.366/0001-42;MICROEMPRESA;MA;Riachão;aurimaroliveira@hotmail.com
DEL CASTEL;27.237.763/0001-07;MICROEMPRESA;SC;Quilombo;tabernacadastur@gmail.com
CAFE DA ANA;27.244.211/0001-26;MICROEMPRESA;RS;Nova Prata;anabeatrizdafontoura@gmail.com
BONISSIMO;27.246.381/0001-40;MICROEMPRESA;ES;Rio Novo do Sul;BONISSIMO.BONISSIMO@YAHOO.COM
PONTO MAXIMO;27.249.124/0001-61;MICROEMPRESA;RN;Canguaretama;alexandra.firmino31@gmail.com
PIZZARIA COME COME;27.258.928/0001-27;MICROEMPRESA;ES;Guarapari;quintino.contabil@gmail.com
SABOR CASEIRO;27.259.309/0001-57;MICROEMPRESA;SC;Laguna;saborcaseirolaguna@gmail.com
EMPORIO BIOLEBEN;27.259.794/0001-69;MICROEMPRESA;SC;Guabiruba;fe.kormann@hotmail.com
POUSADA E FLAT MARIA MONTEIRO;27.262.760/0001-23;MICROEMPRESA;MG;Tiradentes;pousadamariamonteiro@hotmail.com
CASTELINHO EMPORIO DO CHURRASCO;27.265.410/0001-10;MICROEMPRESA;SP;Santa Bárbara D'Oeste;fergabriela@ig.com.br
CARAVANA FOOD TRUCK;27.265.570/0001-60;MICROEMPRESA;SP;Caraguatatuba;caravanafoodtruckcaragua@gmail.com
BAR E RESTAURANTE CARNE DE SOL;27.268.238/0001-59;MICROEMPRESA;MG;Padre Paraíso;ctpedraspreciosas@gmail.com
LANCHONETE E PIZZARIA J A;27.270.626/0001-74;MICROEMPRESA;PR;Marilândia do Sul;turismo@marilandiadosul.pr.gov.br
SANTE GASTRONOMIA E CHOPERIA;27.272.078/0001-11;MICROEMPRESA;MG;Patrocínio;EFICAZ@ESCRITORIOEFICAZ.COM.BR
DOCA 390 - BAR LTDA - ME;27.272.529/0001-10;MICROEMPRESA;SP;Ubatuba;contato@doca390.com.br
BAR E RESTAURANTE SÃO FRANCISCO LTDA - EPP;27.273.959/0001-57;EMPRESA DE PEQUENO PORTE;DF;Brasília;flaviopotiguar@yahoo.com.br
CHALEZINHO;27.275.116/0001-90;MICROEMPRESA;MG;Salinas;deborahkatarinneviana@hotmail.com
CAIO GATIADO LANCHES;27.285.012/0001-66;MICROEMPRESA;PA;Vila dos Cabanos;GATIADOFOX1000@GMAIL.COM
BRISA DO MAR PAIXAO;27.288.328/0001-01;MICROEMPRESA;BA;Camamu;paixaosouza63@gmail.com
TEXAS BURGUER GRILL MG;27.288.381/0001-02;MICROEMPRESA;MG;Padre Paraíso;cesaroliveira91@yahoo.com.br
FELICI PIZZARIA;27.293.118/0001-01;MICROEMPRESA;MS;Nova Fátima;FELICIPIZZARIA@GMAIL.COM
SORVETERIA E LANCHONETE BACH'S;27.297.253/0001-25;MICROEMPRESA;ES;Mantenópolis;sac.conthabil@hotmail.com
SPETTARIA & CIA;27.299.209/0001-54;MICROEMPRESA;SP;Fernandópolis;otrebor.aquino@gmail.com
VIA PIZZA FORNO A LENHA;27.302.527/0001-27;MICROEMPRESA;MG;Varginha;financeiro@viapizzafornoalenha.com.br
CHURRASCARIA E DANCETERIA JOAO MENALDI;27.303.120/0001-14;MICROEMPRESA;ES;Lajinha;joaoalvesoliveira710@gmail.com
SABORES VARIADOS;27.303.415/0001-90;MICROEMPRESA;PA;Vila dos Cabanos;turismo.seicomtur@barcarena.pa.gov.br
TOP BURGUER;27.316.974/0001-35;MICROEMPRESA;ES;Pancas;raiandersondepancas@hotmail.com
Bela Gula Pizzaria Ltda;27.318.316/0001-82;MICROEMPRESA;RS;Nova Prata;belagulapizzariaoriginal@gmail.com
TOKYO EATS;27.327.764/0001-42;MICROEMPRESA;SP;São Paulo;BERTHO.UYAMA@TOKYOEATS.COM.BR
BARREADO & CIA;27.331.078/0001-45;MICROEMPRESA;PR;Morretes;BARREADOECIA@GMAIL.COM
ECO LOCANDA TIROLESE;27.355.410/0001-01;MICROEMPRESA;SC;Timbó;DOSTI@TPA.COM.BR
PISCINAO DE ROMA;27.358.832/0001-30;MICROEMPRESA;PB;Bananeiras;npr4369@hotmail.com
LUGS BATATA BELGA;27.358.867/0001-70;MICROEMPRESA;PB;João Pessoa;joaopessoa.manairashopping@webmail.lugs.com
Iceburger;27.360.376/0001-63;MICROEMPRESA;SP;Santa Rita do Passa Quatro;vikygatinhas2@hotmail.com
POINT DO LANCHE;27.360.672/0001-64;MICROEMPRESA;PA;Vila dos Cabanos;turismo.seicomtur@barcarena.pa.gov.br
NAZA ALTERNATIVA;27.372.314/0001-71;MICROEMPRESA;PA;Vila dos Cabanos;turismo.seicomtur@barcarena.pa.gov.br
ETC E TAL;27.379.618/0001-60;MICROEMPRESA;PA;Vila dos Cabanos;turismo.seicomtur@barcarena.pa.gov.br
BAR E RESTAURANTE TEMPERO NOVO;27.381.415/0001-09;MICROEMPRESA;MG;Minas Novas;ctpedraspreciosas@gmail.com
ROCK & BLUES PUB;27.388.786/0001-12;MICROEMPRESA;ES;Guaçuí;huanalvesferraz@gmail.com
REKINTE BOM GOSTO;27.393.095/0001-07;MICROEMPRESA;SP;Narandiba;joicianealves9@gmail.com
DARUMA MUSIK BAR;27.401.530/0001-06;MICROEMPRESA;SP;Jacareí;JOAO.OLIVEIRA@JROCONTABILIDADE.COM.BR
ESPETOS CATITINHO;27.401.847/0001-34;MICROEMPRESA;SP;Riolândia;dayse.pereira2011@bol.com.br
RIBEIRÃOZINHO'S BAR;27.414.225/0001-40;MICROEMPRESA;MG;Gonçalves;elenieldosbs@gmail.com
TIO BAKINAS SANDUICHERIA;27.431.123/0001-33;MICROEMPRESA;GO; - ;joaoelias6@hotmail.com
POUSADA E RESTAURANTE ALTO DA SERRA;27.432.196/0001-40;MICROEMPRESA;PE;Bonito;hotelaltodaserra@gmail.com
PARADA RECANTO DO SABOR;27.433.195/0001-10;MICROEMPRESA;PR;Prudentópolis;sirleitn707@gmail.com
CASA DA PIZZA;27.434.716/0001-53;MICROEMPRESA;PA;Vila dos Cabanos;turismo.seicomtur@barcarena.pa.gov.br
OFICINA ARTE DIFERENTE;27.442.066/0001-98;MICROEMPRESA;RJ;Angra dos Reis;contato@hborchert.com.br
OCA SPETUS BAR;27.443.634/0001-75;MICROEMPRESA;AM;Boa Vista do Ramos;ocaspetusbarbvr@gmail.com
PAMPA FOOD;27.451.986/0001-72;EMPRESA DE PEQUENO PORTE;MT;Cuiabá;BIRCK@PAMPA.NET
NAT VIDA ACAI;27.452.950/0001-03;MICROEMPRESA;MG;Padre Paraíso;debora.mrcontabilidade@hotmail.com
DALTON BAR & LANCHONETE;27.460.993/0001-30;MICROEMPRESA;GO;Pilar de Goiás;dalton.bar@hotmail.com
RESTAURANTE E LANCHONETE BOAS NOVAS;27.463.046/0001-01;MICROEMPRESA;MG;Belo Oriente;g.c.t@hotmail.com
RESTAURANTE JM;27.465.481/0001-67;MICROEMPRESA;MA;Centro Novo do Maranhão;marisousa175021@gmail.com
PIKITAS;27.466.216/0001-01;MICROEMPRESA;PA;Vila dos Cabanos;turismo.seicomtur@barcarena.pa.gov.br
KINTAI;27.473.923/0001-17;MICROEMPRESA;PA;Santarém;fabricio03goncalves@gmail.com
GOOD STOP POCOS DE CALDAS;27.476.395/0001-50;DEMAIS;MG;Poços de Caldas;GERENCIA.POCOS@GOODSTOP.COM.BR
PESQUE PAGUE RECANTO DOS PASSAROS;27.476.836/0001-13;MICROEMPRESA;GO;Caldazinha;terezinhagomes99@gmail.com
CHURRASQUINHO DA ESQUINA;27.477.252/0001-62;MICROEMPRESA;MG;Contagem;CONTATO@CONTABILIDADECARVALHOS.COM.BR
PREVILEGIOS;27.478.750/0001-20;MICROEMPRESA;PA;Vila dos Cabanos;turismo.seicomtur@barcarena.pa.gov.br
BANANA FOOD;27.481.269/0001-93;EMPRESA DE PEQUENO PORTE;ES;Cachoeiro de Itapemirim;TATANKACHURRASCARIA@GMAIL.COM
BAR E RESTAURANTE AMERICA;27.492.260/0001-88;MICROEMPRESA;MT;Aripuanã;turismo@aripuana.mt.gov.br
MARIA LOCA PUB;27.508.231/0001-67;MICROEMPRESA;RS;Nova Prata;naldo_dalsin@hotmail.com
LANCHONETE BOM SABOR;27.509.027/0001-60;MICROEMPRESA;RN;Pedro Velho;lourencosilva2008@hotmail.com
La Maison Du Chef;27.510.319/0001-13;MICROEMPRESA;MA;Barreirinhas;GILBERTDEMOUSSEAU@HOTMAIL.COM
NA BRASA;27.511.524/0001-01;MICROEMPRESA;GO;São João D'Aliança;aciredieter@gmail.com
JARDEL LANCHES;27.516.893/0001-89;MICROEMPRESA;MG;Nova Belém;jardelelias42@gmail.com
BAR E LANCHES MAGNATAS;27.519.530/0001-05;MICROEMPRESA;PA;Vila dos Cabanos;helberth095@gmail.com
RESTAURANTE BARBIERI;27.521.922/0002-81;MICROEMPRESA;RO;São Francisco do Guaporé;restaurantebarbieri82@gmail.com
SPETACOLLO BAR E RESTAURANTE;27.525.398/0001-36;MICROEMPRESA;ES;Vitória;TAMARA@SPETACOLLO.COM.BR
RESTAURANTE TIO CHICO ;27.538.298/0001-44;MICROEMPRESA;PR;Colônia Samambaia;resttiochico@gmail.com
RECANTO DO ACAI;27.538.437/0001-30;MICROEMPRESA;RN;Goianinha;josecleidealexandre29@gmail.com
HOTEL E RESTAURANTE CENTRAL;27.538.766/0001-80;MICROEMPRESA;MG;Vargem Grande do Rio Pardo;hotelerestaurantecentral@yahoo.com
MAGNA RESTAURANTE;27.539.952/0001-34;MICROEMPRESA;GO;Goiânia;contato@magnarestaurante.com.br
RESTAURANTE DA CIDA;27.549.964/0001-40;MICROEMPRESA;BA;Sobradinho;bola_teclas@hotmail.com
MR SALGADOS;27.557.079/0001-02;MICROEMPRESA;SP;Cananéia;aline_cristal22@hotmail.com
RESTAURANTE PRAIANOS;27.557.203/0001-30;MICROEMPRESA;PA;Vila dos Cabanos;turismo.seicomtur@barcarena.pa.gov.br
NUT'MANIA;27.557.294/0001-03;MICROEMPRESA;MG;Barbacena;FAPCONTABILIDADE@YAHOO.COM.BR
HAKUNA BATATA;27.568.820/0001-30;MICROEMPRESA;MG;Divinópolis;MGPROCESSOS@HOTMAIL.COM
HOTEL PRIVILLEGE;27.573.128/0001-09;EMPRESA DE PEQUENO PORTE;AL;Santana do Ipanema;gerencia@hotelprivillege.com.br
NO BUTECO;27.579.195/0001-22;MICROEMPRESA;MG;Boa Esperança;CONTABILIDADE-WAGNER@HOTMAIL.COM
CESAR E TERE RESTAURANTE;27.579.349/0001-86;MICROEMPRESA;SC;Itá;padariactita@gmail.com
CAPRICHO RESTAURANTE E PIZZARIA;27.584.677/0001-70;MICROEMPRESA;MG;Botelhos;PAULOSOUZAOLIVEIRA1967@HOTMAIL.COM
MEGA LANCHES;27.588.437/0001-44;MICROEMPRESA;ES;Ibitirama;LILIAVG13@HOTMAIL.COM
HOTEL VILLAGE;27.589.519/0001-03;MICROEMPRESA;MG;Taiobeiras;LOPESCONT@YAHOO.COM.BR
DEZOITO36 BURGER AND BEER;27.593.442/0001-45;MICROEMPRESA;MA;Caxias;andreobs@hotmail.com
ALECRIM CAFE BISTRO;27.595.988/0001-35;MICROEMPRESA;RJ;Campos dos Goytacazes;alecrimcafebistro@gmail.com
LACHONETE BAITA BURGUER;27.601.466/0001-07;MICROEMPRESA;BA;Ituaçu;kkanunciacao@hotmail.com
ALBACORA PRAIA HOTEL & RESTAURANTE ONDALUSA;27.616.265/0001-75;MICROEMPRESA;AL;Japaratinga;reservas_albacorapraiahotel@hotmail.com
EDU&ANNY DOCES;27.622.617/0001-03;MICROEMPRESA;SP;São Paulo;eduamanai1619@GMAIL.COM
COVIL;27.632.048/0001-79;MICROEMPRESA;MG;Além Paraíba;covilhamburgueria@gmail.com
DOS REIS TUR;27.633.358/0001-08;MICROEMPRESA;RS;São José dos Ausentes;carlosdosreis@hotmail.com
S A EMPREENDIMENTOS;27.641.253/0001-09;MICROEMPRESA;MA;Barreirinhas;louzeirosengenharia@hotmail.com
CHOPERIA E LANCHONETE TRIBESS;27.649.356/0001-07;MICROEMPRESA;SC;Pomerode;choperiatribess@gmail.com
RESTAURANTE RAVENALA;27.651.822/0001-99;MICROEMPRESA;SP;São Sebastião;CONTATO@RESTAURANTERAVENALA.COM.BR
RESTAURANTE DA IRMA CIDA;27.662.859/0001-12;MICROEMPRESA;AL;São José da Laje;jgs19842008@hotmail.com
A MI MANERA BISTRO;27.664.299/0001-35;MICROEMPRESA;MG;Brumadinho;contabilidadewp@gmail.com
HOTEL FAZENDA CAMBARÁ;27.666.456/0001-41;MICROEMPRESA;AL;Passo de Camaragibe;yara@cambarahotel.com.br
DOGAO PIZZA;27.676.036/0001-46;MICROEMPRESA;PR;Marilândia do Sul;turismo@marilandiadosul.pr.gov.br
CAFE DELPHINA;27.685.377/0001-88;MICROEMPRESA;PR;Irati;cafedelphina@gmail.com
TEBAS CAFE E CONVENIENCIA;27.689.455/0001-12;MICROEMPRESA;PR;Nova Tebas;roselipereirapaula@hotmail.com
RESTAURANTE E PIZZARIA ALECRIM;27.690.314/0001-10;MICROEMPRESA;RS;Alecrim;industria_comercio@alecrim.rs.gov.br
TEMPEIRO CASEIRO;27.694.459/0001-99;MICROEMPRESA;SP;Sud Mennucci;mariaeduarda.lisboa.c@gmail.com
MILK SHAKE MIX;27.694.803/0001-40;MICROEMPRESA;MA;Rosário;antoniocpfilho@gmail.com
PIZZARIA BELA VISTA;27.698.175/0001-70;MICROEMPRESA;MG;Itamarandiba;ctpedraspreciosas@gmail.com
CHALES BELA VISTA;27.698.266/0001-06;MICROEMPRESA;PE;Ilha de Itamaracá;ROTEMONTE@HOTMAIL.COM
LANCHONETE DO TIAO;27.711.925/0001-05;MICROEMPRESA;PR;Rancho Alegre;maurohospital@hotmail.com
LANCHONETE CALIFORNIA;27.726.561/0001-29;EMPRESA DE PEQUENO PORTE;ES;Ibiraçu;gilrosalem@hotmail.com
PALLET HALL;27.727.392/0001-41;MICROEMPRESA;SP;Santa Bárbara D'Oeste;rafael.nipponline@gmail.com
SABOR DE MEL;27.732.151/0001-90;MICROEMPRESA;MG;Senhora do Porto;lumiarserv@yahoo.com.br
FAROL DA PRAIA E SERVICOS;27.738.540/0001-23;MICROEMPRESA;MA;São Luís;JUNIORFIGUEIREDO2007@GMAIL.COM
RESTAURANTE E BAR DO CARVALHO;27.741.532/0001-36;MICROEMPRESA;PA;Marapanim;restaurantedocarvalho@gmail.com
POUSADA LUA E FLOR;27.742.417/0001-86;MICROEMPRESA;GO;Colinas do Sul;CRISTINALUAEFLOR@HOTMAIL.COM
ARMAZEM MAUA;27.746.697/0001-09;MICROEMPRESA;RJ;Itatiaia;ROBERTACABRAL@ARMAZEMMAUA.COM.BR
BUENA ONDA;27.751.302/0001-58;MICROEMPRESA;ES;Anchieta;raphael.buenaonda@gmail.com
GORUTUBA PARK HOTEL;27.751.539/0001-39;MICROEMPRESA;MG;Janaúba;hotelgorutuba@gmail.com
UNICAR;27.752.527/0001-29;EMPRESA DE PEQUENO PORTE;SC;Balneário Camboriú;PRA.ANACAROLINA@HOTMAIL.COM
BAR E RANCHAO DO CELSO;27.755.532/0001-95;MICROEMPRESA;MG;Itamarandiba;ctpedraspreciosas@gmail.com
BOIA CROSS DUTO DO QUEBO;27.763.538/0001-04;MICROEMPRESA;MT;Nobres;boiacrossdutodoquebo@gmail.com
CARCARÁ TRADIÇÕES NORDESTINAS;27.766.522/0001-55;MICROEMPRESA;RJ;Rio das Ostras;diego.bast@gmail.com
BAR DA VANUZA;27.772.498/0001-67;MICROEMPRESA;PA;Pacajá;vanuzamaia123@hotmail.com
Choperia Serra Carioca;27.775.548/0001-60;MICROEMPRESA;RJ;Nova Friburgo;choperiaserracarioca@gmail.com
CHURRASCARIA ARAGUAIA;27.783.655/0001-30;MICROEMPRESA;PA;São Félix do Xingu;danieladecarvalhosfx@gmail.com
BAR 54;27.784.440/0001-33;MICROEMPRESA;PB;João Pessoa;bar54_jpa@hotmail.com
*;27.795.261/0001-00;MICROEMPRESA;BA;Barreiras;caiseporto2018@hotmail.com
UNDERGROUND BURGER;27.797.569/0001-86;MICROEMPRESA;GO;Goiânia;undergroundburger.oficial@gmail.com
QUIOSQUE ROSA LINDA;27.798.482/0001-23;MICROEMPRESA;SE;Canindé de São Francisco;vitoriaraisa154@gmail.com
CLUBE RECREATIVO FACHETTI;27.805.119/0001-98;MICROEMPRESA;PA;Tailândia;dfachetti@outlook.com
CANTINHO DO CAFE;27.818.481/0001-01;MICROEMPRESA;SP;Cananéia;mariaalicepeniche76@gmail.com
PANIFICADORA CRISTO REIS;27.819.529/0001-98;MICROEMPRESA;SP;Paulo de Faria;ADRIANA_28CAVAGNA@HOTMAIL.COM
DREIZEHNLINDEN STUBE;27.822.797/0001-69;MICROEMPRESA;SC;Treze Tílias;PUBIFELDER@HOTMAIL.COM
VILA BOA CERVEJARIA;27.824.867/0001-18;MICROEMPRESA;GO;Goiás;vilaboacervejaria@gmail.com
CAFE 283;27.826.057/0001-09;MICROEMPRESA;PB;João Pessoa;283CAFE@GMAIL.COM
COZINHA E RESTAURANTE DA RAY;27.828.489/0001-40;MICROEMPRESA;AM;Itacoatiara;artemis.miquiles@hotmail.com
LITORAL SUL;27.836.075/0001-63;MICROEMPRESA;PB;Conde;MILENAFMIRANDA346@GMAIL.COM
ZATA ESPETINHOS;27.837.781/0001-20;MICROEMPRESA;PR;Ponta Grossa;fataques@gmail.com
CARACOL ICE CREAM ROLLS;27.843.231/0001-13;MICROEMPRESA;MG;Poços de Caldas;SILVA.CONTABILIDADE@OI.COM.BR
