Nome Fantasia;CNPJ;Porte;UF;Localidade;Email Comercial
RESTAURANTE E POUSADA SABOR DO NORDESTE;20.456.079/0001-77;MICROEMPRESA;PB;Jacaraú;jessica_flor95@hotmail.com
KONRAD HOTEL;20.461.147/0001-96;MICROEMPRESA;MT;Alto Garças;konradhotel_altogarcas@hotmail.com
NEWVIBE;20.461.958/0001-97;MICROEMPRESA;SP;São Sebastião;adm.newvibe@hotmail.com
NONA ROSINA;20.472.500/0001-33;MICROEMPRESA;SC;Ascurra;reservasnonarosina@gmail.com
Melizas Garden;20.474.496/0001-42;MICROEMPRESA;PR;Foz do Iguaçu;melizasgarden@gmail.com
HOTEL BELA VISTA;20.481.005/0001-90;MICROEMPRESA;MG;Cataguases;HOTELBELA.VISTA@HOTMAIL.COM
HOLIDAY HOTEL;20.481.246/0001-30;MICROEMPRESA;PI;Picos;contato@holidayhotelpicos.com.br
TERRAZAS POUSADA LTDA.;20.482.032/0001-88;MICROEMPRESA;PR;Foz do Iguaçu;reservas@terrazaspousada.com.br
JUREIA HOSTEL & POUSADA;20.489.536/0001-20;MICROEMPRESA;SP;Peruíbe;levictoroliviera@yahoo.com.br
SUITES BARON;20.494.216/0001-68;MICROEMPRESA;SP;Ubatuba;baron-imoveis@hotmail.com
Pousada Canoa Caiçara;20.505.606/0001-96;MICROEMPRESA;SP;Ilhabela;pousadacanoacaicara@gmail.com
ITACOLOMI HOTEL;20.511.257/0001-15;MICROEMPRESA;BA;Porto Seguro;BARBOSAPROCESSA@UOL.COM
CHALÉ NOSSO SÍTIO;20.516.056/0001-00;MICROEMPRESA;CE;Pacoti;contato@chalenossositio.com.br
ENCANTOS DE PORTO;20.520.325/0001-02;MICROEMPRESA;PE;Ipojuca;reservas@pousadaencantosdeporto.com.br
POUSADA PORTO TROPICAL;20.532.494/0001-62;MICROEMPRESA;PE;Ipojuca;contato@portotropical.com.br
Grand Resort Serra Negra;20.533.990/0001-30;DEMAIS;SP;Serra Negra;comercial@grandresortserranegra.com.br
POUSADA BEIJA FLOR;20.535.699/0001-00;MICROEMPRESA;MG;Serra do Cipó;pousadabeijaflordocipo@hotmail.com
MINAS PRATA HOTEL;20.535.811/0001-02;MICROEMPRESA;MG;Piraúba;rodrigo.rbaia@gmail.com
HOTEL DA CUIA;20.538.699/0001-55;MICROEMPRESA;RS;Cruz Alta;hoteldacuia@gmail.com
POUSADA XITROAR;20.546.790/0001-12;MICROEMPRESA;AL;São José da Tapera;elianesouza28@hotmail.com.br
POUSADA RECANTO DA FORTALEZA;20.547.961/0001-28;MICROEMPRESA;SC;Jacinto Machado;pousadarecantodafortaleza@gmail.com
RESTAURANTE E LANCHONETE SABORES DO NORDESTE;20.548.196/0001-60;MICROEMPRESA;PI;Pajeú do Piauí;mundico@gmail.com
POUSADA DOS SINOS;20.551.771/0001-84;MICROEMPRESA;MG;São João Del Rei;reservas@pousadadossinos.com.br
GRUPO HOSPEDAR-WMA;20.554.843/0001-47;DEMAIS;BA;Porto Seguro;SAC@ENCANTODEITAPERAPUA.COM.BR
HOTEL GRAN ALI;20.555.008/0001-21;MICROEMPRESA;GO;Alexânia;postoalexania@gmail.com
POUSADA PE NA TERRA BROTAS;20.586.166/0001-49;MICROEMPRESA;SP;Brotas;recepcao@pousadapenaterra.com.br
PORTAL PALACE HOTEL;20.589.252/0001-05;MICROEMPRESA;SP;Aparecida;PORTALPALACEHOTEL@HOTMAIL.COM
Thoka Pousada;20.591.457/0001-25;MICROEMPRESA;SP;Campos do Jordão;ADM@ESCRITORIOUNIAO.COM.BR
POUSADA TUCANO;20.593.431/0001-16;MICROEMPRESA;AM;Presidente Figueiredo;ivonetucanos@hotmail.com
POUSADA ZA ZEN;20.596.361/0001-50;MICROEMPRESA;BA;Caeté-Açu;pousadazazen@gmail.com
Classic Hotel;20.598.679/0001-70;MICROEMPRESA;RS;Santa Cruz do Sul;classichotelemotel@gmail.com
HOTEL SÃO PAULO;20.599.437/0001-09;MICROEMPRESA;MG;Poços de Caldas;hotelsaopaulo@uol.com.br
HOSTERT HOTEL;20.600.616/0001-00;EMPRESA DE PEQUENO PORTE;SC;Bombinhas;humbertohostert@hotmail.com
HOTEL PLANALTO;20.601.621/0001-38;MICROEMPRESA;MG;Poços de Caldas;HPLANALTO@UOL.COM.BR
VIACATARINA HOTELARIA E TURISMO LTDA;20.613.099/0001-04;DEMAIS;SC;Palhoça;financeiro.sevc@slavierohoteis.com.br
CANTO DE PASSAROS & QUITUTES DA SERRA;20.614.840/0001-51;MICROEMPRESA;SC;Painel;racbaldessar@uol.com.br
POUSADA SOL;20.614.979/0001-03;MICROEMPRESA;GO;Cavalcante;lucaspref@hotmail.com.br
WR EMPREENDIMENTOS HOTELEIROS LTDA;20.616.442/0001-74;DEMAIS;CE;Juazeiro do Norte;h9745-gm@accor.com
BUZIOS CENTRO HOTEL;20.618.118/0001-95;MICROEMPRESA;RJ;Armação dos Búzios;financeiro@pousadeiros.com.br
GOMES E BENIN LTDA - ME;20.619.394/0001-78;MICROEMPRESA;MG;São Lourenço;fernandonoronha@crcmg.org.br
ALDEIA DA AVENTURA;20.627.240/0001-28;MICROEMPRESA;SP;São Luiz do Paraitinga;ALDEIADAAVENTURA@HOTMAIL.COM
BT BAURU HOTEIS LTDA;20.630.173/0001-09;DEMAIS;SP;Bauru;ggeral.bauru@bluetree.com.br
HOTEL IMPERIAL;20.636.063/0001-46;MICROEMPRESA;BA;Eunápolis;hotelimperial2014@gmail.com
VELAS CHALÉS;20.636.741/0001-70;MICROEMPRESA;SP;Ubatuba;reservas@velaschales.com.br
POUSADA VERDE VILLAS;20.638.760/0001-36;MICROEMPRESA;MG;Brumadinho;contato@pousadaverdevillas.com.br
Hostel La Casa de Pedra;20.644.343/0001-04;MICROEMPRESA;SP;Piracicaba;contato@hostellacasadepedra.com
POUSADA SEMPRE GRACIOSA;20.644.507/0001-95;MICROEMPRESA;AL;Marechal Deodoro;contato@sempregraciosa.com.br
SONECA HOTEL;20.648.869/0001-54;MICROEMPRESA;MT;Cuiabá;hotelsoneca@gmail.com
SUITES VITORIA;20.650.184/0001-42;MICROEMPRESA;GO;Pirenópolis;suitesvitoria@hotmail.com
HOTEL VILLE CELESTINE;20.650.705/0001-61;DEMAIS;MG;Belo Horizonte;gerencia@villecelestine.com.br
Pousadas Unicornio by MN hotéis;20.651.540/0003-04;EMPRESA DE PEQUENO PORTE;RJ;Armação dos Búzios;MRCONTABIL@MRCONTABILEFINANCAS.COM.BR
PREMIUM HOTEL E SERVIÇOS;20.654.750/0002-75;DEMAIS;CE;Mombaça;contato@premiumhotel.com.br
POUSO SOL E LUA;20.662.498/0001-65;MICROEMPRESA;GO;Pirenópolis;pousosollua@gmail.com
POUSO DO CARMO;20.666.165/0001-04;MICROEMPRESA;GO;Pirenópolis;carmo@hotmail.com
HOTEL SALDANHENSE;20.672.158/0001-15;MICROEMPRESA;RS;Saldanha Marinho;william.kochhann@gmail.com
POUSADA TIA OLIVIA;20.676.846/0001-53;MICROEMPRESA;GO;Pirenópolis;pousadatiaolivia@hotmail.com
ANA HOTEL;20.677.882/0001-31;MICROEMPRESA;MT;Ribeirão Cascalheira;anahotelrc@hotmail.com
BETOS HOTEL;20.681.927/0001-41;MICROEMPRESA;GO;Formosa;david.queiroz10@gmail.com
JOSIANE SOQUEIRA GELATTI 15513983893;20.684.054/0001-20;MICROEMPRESA;SP;Ubatuba;josianesiqueira93@gmail.com
AMASSUMO RUIDO DAS AGUAS;20.684.187/0001-05;MICROEMPRESA;AM;Presidente Figueiredo;nataly_rf@hotmail.com
HOTEL REAL;20.691.092/0001-00;MICROEMPRESA;RO;Porto Velho;VISAOGLOBAL.DPTOLEGAL@HOTMAIL.COM
M.A.C. VASCONCELOS;20.691.785/0001-01;MICROEMPRESA;AM;Parintins;marcosparintins@hotmail.com
RESTAURANTE E POUSADA SITIO NONA LURDES;20.695.277/0001-93;MICROEMPRESA;SC;São João Batista;eccellenza@premierassessoria.com.br
IMO.OITO EMPREENDIMENTOS;20.699.466/0001-34;DEMAIS;MA;São Luís;gerencia@pestanasaoluis.com.br
POUSADA & RESTAURANTE NASCENTE PICO DA BANDEIRA;20.699.501/0001-15;MICROEMPRESA;ES;Ibitirama;ivamgr@hotmail.com
PONTA DE INHAMBUPE HOTELARIA;20.701.245/0001-53;DEMAIS;BA;Esplanada;fpinto@primainova.com.br
POUSADA PALANCA NEGRA;20.701.721/0001-36;MICROEMPRESA;PE;Ipojuca;elyness@hotmail.com
HOTEL SLAVIERO SLIM TORRES;20.704.179/0001-75;DEMAIS;PR;Curitiba;gerente.slct@slavierohoteis.com.br
Hotel Slim Curitiba João Bettega;20.704.179/0002-56;DEMAIS;PR;Curitiba;FINANCEIRO1.SLCT@SLIMHOTEIS.COM.BR
POUSADA CHATEAU COLINAS;20.704.604/0001-26;MICROEMPRESA;SP;Campos do Jordão;ESCRITORIOASSISTEC@UOL.COM.BR
HOSHTEL;20.705.601/0001-07;MICROEMPRESA;RJ;Rio de Janeiro;claudia_riess@hotmail.com
POUSADA MARILIA DE DIRCEU;20.708.768/0001-21;MICROEMPRESA;MG;Tiradentes;mariliadedirceupousada@gmail.com
NAGOYA HOTEL;20.709.980/0001-03;MICROEMPRESA;PR;Sapopema;jonasgodeny@yahoo.com.br
POUSADA CEDRO DO LIBANO;20.710.685/0001-77;MICROEMPRESA;SP;Campos do Jordão;CONTATO@ESCRITORIODECONTABILIDADE.COM
POUSADA BRISA DA SERRA;20.716.267/0001-97;MICROEMPRESA;CE;Mulungu;brisadaserramulungu@gmail.com
Eco Hotel Bouganville;20.717.547/0001-10;MICROEMPRESA;PR; - ;recantobouganville@gmail.com
HOTEL TRES IRMAOS;20.720.297/0001-77;MICROEMPRESA;MG;São Gonçalo do Abaeté;hoteltresirmaos@yahoo.com.br
POUSADA REIS;20.722.166/0001-29;MICROEMPRESA;GO;Pirenópolis;pousadareis@hotmail.com
Granvale Hotel;20.726.078/0001-03;MICROEMPRESA;SP;Caçapava;ASSCON@ASSCONCARAGUA.COM.BR
HOTEL ITR - SPA;20.726.404/0001-74;MICROEMPRESA;SP;Itupeva;adm@hotelitrspa.com.br
SAFIRA HOTEL;20.730.436/0001-43;MICROEMPRESA;PA;Altamira;DIVINOBIO@HOTMAIL.COM
VILA DO SOL;20.731.588/0001-60;MICROEMPRESA;SC;Bombinhas;reservas@viladosolapartamentos.com
HOTEL NORA;20.735.476/0001-88;MICROEMPRESA;PR;São Mateus do Sul;hotelnorasms@gmail.com
Camping Portal de Paraty;20.739.111/0001-21;MICROEMPRESA;RJ;Paraty;campingportalparaty@gmail.com
RECANTO VIZINHO DO MAR;20.739.478/0001-45;MICROEMPRESA;SP;Ubatuba;recantovizinhodomar@hotmail.com
HOTEL ARAGUAIA;20.744.815/0001-92;MICROEMPRESA;GO;Itaberaí;contmaia@yahoo.com.br
POUSADA CORAIS DOS MILAGRES;20.746.914/0001-03;MICROEMPRESA;AL;São Miguel dos Milagres;pousadacoraisdosmilagres@hotmail.com
FIT HOTEL;20.747.196/0001-90;MICROEMPRESA;MS;Dourados;hotelfit@hotmail.com
POUSADA QUATRO ESTAÇÕES;20.747.228/0001-57;MICROEMPRESA;RJ;Paraty;luiz.carneiro2006@gmail.com
CARIOCA HOSTEL;20.750.243/0001-54;MICROEMPRESA;RN;Tibau do Sul;ERICAMATTOSCOSTA@GMAIL.COM
MSJ EVENTOS & HOTELARIA;20.763.631/0001-70;MICROEMPRESA;BA;Feira de Santana;contato@msjeventos.com.br
POUSADA DA LUA;20.769.932/0001-00;MICROEMPRESA;MS;Ponta Porã;GILMON00@HOTMAIL.COM
RECANTO OLIVO;20.772.394/0001-03;MICROEMPRESA;PR;Medianeira;RODRIGOOLIVO6@GMAIL.COM
LANCHONETE TREMEDAL;20.780.888/0001-30;MICROEMPRESA;MG;Dionísio;FABIOPLACEDINO@YAHOO.COM.BR
HOTEL MARAJOARA;20.782.443/0001-99;EMPRESA DE PEQUENO PORTE;PA;Belém;reservas@hotelmarajoarabelem.com.br
POUSADA CAVALO MARINHO;20.783.234/0001-60;MICROEMPRESA;BA;Arraial D'Ajuda;contato@cavalomarinhopousada.com
JJ Pousada;20.785.265/0004-00;MICROEMPRESA;SC;Florianópolis;ATI.ADM@UOL.COM.BR
POUSADA FAZENDA BOA VISTA;20.786.276/0001-54;MICROEMPRESA;MG;São Thomé das Letras;ROSAESILVACONTABILIDADE@YAHOO.COM.BR
POUSADA RECANTO DA VILA;20.787.665/0001-02;MICROEMPRESA;GO;Pirenópolis;lulu.siqueira2@hotmail.com
FERA BAIXO AUGUSTA HOTEL;20.790.873/0001-52;DEMAIS;SP;São Paulo;ANTONIO@FERAINVESTIMENTOS.COM
HOTEL VITÓRIA REGIA;20.792.217/0001-99;MICROEMPRESA;AC;Brasiléia;clodoaldoab@hotmail.com
HOTEL POUSADA ICARAI;20.792.289/0001-36;MICROEMPRESA;MG;Poços de Caldas;contae@pocos-net.com.br
LE' PARC;20.797.000/0001-71;MICROEMPRESA;SC;Lages;cattaniturismo@terra.com.br
PARQUE DA MATA POUSADA;20.800.708/0001-34;EMPRESA DE PEQUENO PORTE;RJ;Paraty;DSC@CASTROASS.COM.BR
Pousada Vila da Neve;20.802.320/0001-72;MICROEMPRESA;RS;Gramado;reservas@viladaneve.com.br
Hotel POusada Le Chateau;20.802.320/0002-53;MICROEMPRESA;RS;Gramado;reservas@hotellechateau.com.br
HOTEL POUSADA BRISA DO MORRO;20.805.678/0003-10;MICROEMPRESA;RN;Natal;AJEVREC@HOTMAIL.COM
ROTA HOTEIS;20.808.279/0001-41;MICROEMPRESA;MG;Uberlândia;ROTAHOTEIS.UBERLANDIA@HOTMAIL.COM
BRUT SLAVIERO CONCEPTUAL;20.816.046/0001-90;MICROEMPRESA;SC;Balneário Camboriú;financeiro.scbc@slavierohoteis.com.br
PESQUEIRO BOM JESUS;20.821.921/0001-22;MICROEMPRESA;MS;Aquidauana;vandosc@terra.com.br
ILHA  DO  JEFF;20.824.492/0001-47;MICROEMPRESA;AM;Presidente Figueiredo;ilhadojef@hotmail.com
HOSTEL INN LAGO;20.825.953/0001-04;MICROEMPRESA;PR;Guarapuava;mauriciobassman@msn.com
POUSADA SÃO JOSÉ;20.829.572/0001-95;MICROEMPRESA;MA;Santo Amaro do Maranhão;camilakerlyfontinele@hotmail.com
POUSADA VILLA VERDE OLIMPIA;20.834.718/0001-90;MICROEMPRESA;SP;Olímpia;contato@pousadavavillaverdeolimpia.com.br
BELCHIOR PALACE HOTEL;20.838.551/0001-36;MICROEMPRESA;MA;Barra do Corda;belchiorpalacehotel@hotmail.com
HOTEL SAO MATEUS;20.841.104/0001-36;MICROEMPRESA;BA;Sobradinho;VISAOCONTABIL_SERVICO@YAHOO.COM.BR
HOTEL COLLINE DE FRANCE;20.844.724/0001-29;MICROEMPRESA;RS;Gramado;reservas@collinedefrance.com.br
POUSADA MALIBU;20.844.772/0001-17;MICROEMPRESA;PE;Fernando de Noronha;reservas@pousadasdenoronha.com.br
POUSADA ALTO ASTRAL;20.848.268/0001-95;MICROEMPRESA;GO;Pirenópolis;pousadaaltoastral@hotmail.com
ENGENHO DA SERRA HOTEL & ECORESORT;20.863.577/0001-34;MICROEMPRESA;MG;Capitólio;gerente.hotelaria@engenhodaserra.com.br
RIO HOTEL BRASIL EMPREENDIMENTOS IMOBILIARIOS LTDA;20.864.251/0001-21;DEMAIS;RJ;Rio de Janeiro;brunamoura@plbrasil.com.br
HOTEL NACIONAL INN SAO CARLOS LTDA;20.880.245/0001-68;DEMAIS;SP;São Carlos;reservas@nacionalinnsaocarlos.com.br
HOTEL E RESTAURANTE XODO;20.887.153/0001-00;MICROEMPRESA;MT;Nova Brasilândia;gleysi.ana@hotmail.com
HOTEL ASTER;20.887.216/0001-28;EMPRESA DE PEQUENO PORTE;BA;Alagoinhas;adm@hotelaster.com.br
NOMADE IN ART & HOSTEL;20.889.015/0001-60;EMPRESA DE PEQUENO PORTE;SP;São Paulo;nomadeinartehostel@gmail.com
MONCOES EXPEDICOES AVENTURAS E EVENTOS;20.892.032/0001-56;MICROEMPRESA;SP;Socorro;cantinhofamiliaaventura@gmail.com
GRANDE HOTEL ITAÚNA LTDA;20.893.780/0001-53;EMPRESA DE PEQUENO PORTE;MG;Itaúna;isabelsole@bol.com.br
HOTEL MATAO SUITES LTDA.;20.907.584/0001-90;DEMAIS;SP;Matão;gerencia.matao@othon.com.br
D'ELBER POUSADA;20.908.681/0001-06;MICROEMPRESA;MG;Serra do Cipó;joanaelietediamante@gmail.com
POUSO BOM RETIRO;20.910.849/0001-00;MICROEMPRESA;RJ;Paraty;marceloescritorio9649@gmail.com
Galeria Hotel;20.913.382/0001-51;EMPRESA DE PEQUENO PORTE;SP;Jaú;contato@galeriahotel.com.br
RESTAURANTE COMA BEM;20.917.855/0001-99;MICROEMPRESA;SE;Monte Alegre de Sergipe;doge.empreendimento@gmail.com
POUSADA NASCER DO SOL;20.923.592/0001-20;MICROEMPRESA;RJ;Paraty;thamycardozo@hotmail.com
POUSADA JERIBEKA;20.925.878/0001-45;MICROEMPRESA;CE;Jijoca de Jericoacoara;manuela.lacerda@hotmail.com
ILHA BRANCA EXCLUSIVE POUSADA EIRELI-ME;20.928.257/0001-15;MICROEMPRESA;RJ;Armação dos Búzios;ilhabrancaexclusivebuzios@gmail.com
POUSADA VITORIA;20.929.340/0001-09;MICROEMPRESA;RJ;Paraty;pousadavitoria@hotmail.com.br
*****************************************;20.931.865/0001-89;DEMAIS;CE;Jijoca de Jericoacoara;contact@lavilla-jeri.com
HOTEL CEOLATTO;20.932.100/0001-63;MICROEMPRESA;MT;Várzea Grande;ceolattomthotel@terra.com.br
NOVO PORTAL DO BEIJA-FLOR;20.936.343/0001-70;EMPRESA DE PEQUENO PORTE;GO;Alto Paraíso de Goiás;admin@novoportaldobeijaflor.com.br
ROYAL OLIMPIA ADMINISTRADORA HOTELEIRA E PARTICIPACOES LTDA;20.938.818/0001-67;DEMAIS;SP;Olímpia;comercial@royalthermasresort.com
VITRINNE HOTEL;20.938.953/0001-02;MICROEMPRESA;GO;Goiânia;hotelsantafe2014@gmail.com
POUSADA CASA MAR PARATY;20.939.356/0001-00;MICROEMPRESA;RJ;Paraty;contato@casamarparaty.com
VIDA ARTESANAL;20.939.634/0001-11;MICROEMPRESA;SC;Jacinto Machado;borella.ll@gmail.com
FLAT SERVICE AREIAO;20.944.590/0001-18;MICROEMPRESA;GO;Goiânia;flatserviceareiao@gmail.com
LINDA VIP;20.946.046/0001-05;MICROEMPRESA;CE;Cruz;beatrizcarvalho-xD@live.com
*****************************************;20.948.349/0001-67;DEMAIS;CE;Jijoca de Jericoacoara;contact@lavilla-jeri.com
TROPEIRO CAMPONES;20.953.005/0001-46;MICROEMPRESA;RS;Pulador;tropeirocampones@tpo.com.br
POUSADA NOSSA CASA PONTA DO PAPAGAIO;20.956.455/0001-92;MICROEMPRESA;SC;Palhoça;contato@pousadapontadopapagaio.com.br
SOLAR DO CARMO;20.960.239/0001-10;MICROEMPRESA;MG;Ouro Preto;solardocarmo@uol.com.br
POUSADA PRIMEIRA PRAIA;20.964.291/0001-45;MICROEMPRESA;BA;Morro de São Paulo;tvrocha83@hotmail.com
CAMA E CAFÉ OLINDA;20.965.363/0001-79;MICROEMPRESA;PE;Olinda;camaecafeolinda@gmail.com
POUSADA MORADA DOS VENTOS;20.965.685/0001-18;MICROEMPRESA;ES;Anchieta;pousadamoradadosventos.es@gmail.com
Pousada Vale das Hortênsias;20.965.901/0001-25;MICROEMPRESA;MG;Bocaina de Minas;alexpprj@gmail.com
PAULO BOMFIM CONSULTORIA;20.971.435/0001-90;MICROEMPRESA;SP;Miguelópolis;pousadacascodeouro@gmail.com
PALACE HOTEL;20.971.621/0003-91;DEMAIS;MG;Poços de Caldas;palacehotel@carltonhoteis.com.br
POUSADA CASA DA PREGUICA;20.973.985/0001-49;EMPRESA DE PEQUENO PORTE;RN;Pipa;eloisaparanhos@hotmail.com
HOSTEL DE CAROLINA;20.980.016/0001-15;MICROEMPRESA;MA;Carolina;reservashosteldecarolina@gmail.com
POUSADA SHEKINAH;20.983.429/0001-53;MICROEMPRESA;SP;Olímpia;contato@pousadashekinah.com.br
FLORIPA LODGE;20.985.777/0001-60;MICROEMPRESA;SC;Florianópolis;floripalodge@gmail.com
JARDIM DA NOVA ERA;20.989.542/0001-46;MICROEMPRESA;GO;Alto Paraíso de Goiás;jardimdanovaera@gmail.com
CANOAS HOTEL;20.989.670/0001-90;MICROEMPRESA;MT;Poconé;canoas_hotel@hotmail.com.br
CAFE MAR;20.991.177/0001-04;MICROEMPRESA;RJ;Armação dos Búzios;cafemarbuzios@hotmail.com
DONA BENEDITA HOSTEL LTDA - ME;20.991.646/0001-95;MICROEMPRESA;SP;Ubatuba;donabeneditahostel@gmail.com
POUSADA BOI BUMBA PRAIA;20.992.286/0001-46;MICROEMPRESA;PB;João Pessoa;contato@pousadaboibumba.com.br
DUNAS POUSADA;21.000.296/0001-10;MICROEMPRESA;RN;Porto do Mangue;franciscairiscamara@gmail.com
Guarany Eco resort;21.003.226/0002-05;DEMAIS;MG;Monte Sião;marketing@guaranyecoresort.com.br
POUSADA DONA ZENAIDE;21.011.593/0001-61;MICROEMPRESA;MG;Conceição dos Ouros;pires@link1000.com.br
SOLAR DE LOURDES;21.012.777/0001-46;MICROEMPRESA;ES;Guarapari;cosmedamiaodasilva58@gmail.com
NOVO HOTEL GALEAO;21.013.333/0001-25;MICROEMPRESA;BA;Porto Seguro;gerencia@galeaohotel.com.br
AUTO POSTO QUIXABEIRA;21.014.572/0001-08;EMPRESA DE PEQUENO PORTE;BA;Quixabeira;POSTODECOMBUSTIVEISQUIXABEIRA@GMAIL.COM
SNOB;21.016.381/0001-77;EMPRESA DE PEQUENO PORTE;MG;Belo Horizonte;snobmotel@gmail.com
SITIO DOS LAGOS POUSADA E RESTAURANTE;21.024.900/0001-49;MICROEMPRESA;ES;Domingos Martins;contado@sitiodoslagos.com.br
POUSADA ACONCHEGO;21.026.639/0001-16;MICROEMPRESA;AM;Silves;juliopousadaconchego@gmail.com
POUSADA RECANTO JOTA GE;21.033.038/0001-30;MICROEMPRESA;RJ;Paraty;reservas@pousadarecantojotage.com.br
POUSADA ILHA DE ITAKA;21.034.441/0001-84;MICROEMPRESA;SP;Ubatuba;reservas@pousadailhadeitaka.com.br
HOTEL VALE DO CAFE;21.036.949/0001-11;MICROEMPRESA;MG;Machado;MAGALHAESELEITE.CONTABILIDADE@GMAIL.COM
HOTEL EXPRESS ARREY;21.044.396/0001-49;DEMAIS;PI;Teresina;reservas@hotelexpressarrey.com.br
Pousada Cachoeira do Macuco ;21.045.081/0001-16;MICROEMPRESA;MG;Guapé;EVANDRO.GUAPE@HOTMAIL.COM
RESTAURANTE E HOTEL BENEL;21.050.505/0001-30;MICROEMPRESA;MG;Bandeira do Sul;RESTAURANTEEHOTELBENEL@HOTMAIL.COM
HOTEL IPE;21.051.100/0001-17;DEMAIS;PR;Ponta Grossa;contato@ipehotelexpress.com.br
HOTEL NEW;21.056.196/0001-06;MICROEMPRESA;GO;Formosa;vipcontabilidade@hotmail.com
DON LUIS HOTEL;21.062.477/0001-71;MICROEMPRESA;PR;Jaguariaíva;RAFA_SOU@HOTMAIL.COM
POUSADA ACONCHEGO DA BORGES;21.067.908/0001-92;MICROEMPRESA;RS;Gramado;reservas@achonchegodaborges.com.br
POUSADA CAMINHO DAS ROSAS;21.067.922/0001-96;MICROEMPRESA;RS;Gramado;caminho.rosas@gmail.com
BIERGARTEN HOSTEL;21.069.466/0001-13;MICROEMPRESA;RJ;Ilha Grande;biergartenhostel@gmail.com
Don Giovanni, Indústria e comércio de bebidas Ltda;21.082.464/0001-64;DEMAIS;RS;Pinto Bandeira;APOIO@MIGLIAVACCA.COM.BR
FBF SERVICOS;21.084.128/0001-50;MICROEMPRESA;SP;Pedra Bela;erfu2012@hotmail.com
HOTEL LIDER;21.085.211/0001-44;MICROEMPRESA;MT;Cáceres;hotel_lider@outlook.com
POUSADA AVALON - PARANAPIACABA;21.090.574/0001-78;MICROEMPRESA;SP;Santo André;silvio@pousadaavalon.com.br
NORTH HOTEL;21.092.326/0001-66;MICROEMPRESA;SC;Chapecó;contato@hotelnorth.com.br
Hotel Recantos das Camelias ;21.098.305/0001-58;DEMAIS;RS;Bom Jesus;SOLON.VIERO@BRTURBO.COM.BR
I.R TAVEIRA BOUTIQUE HOTEL;21.099.843/0001-67;MICROEMPRESA;SP;São Sebastião;contato@advys.com.br
*****************************************;21.102.682/0001-13;MICROEMPRESA;CE;Jijoca de Jericoacoara;laviepousada@gmail.com
POUSADA JOAO E MARIA;21.105.977/0001-43;MICROEMPRESA;ES;Ibiraçu;zezetoni@hotmail.com
OPEN HOUSE;21.107.899/0001-16;MICROEMPRESA;SC;Florianópolis;hidiorges@gmail.com
HOTEL RESTAURANTE E PASTELARIA IMPERIAL;21.109.653/0001-83;MICROEMPRESA;PR;Formosa do Oeste;machadozito@hotmail.com
POUSADA BAHIA TAMBOR;21.118.943/0001-93;MICROEMPRESA;BA;Morro de São Paulo;FABIO@POUSADABAHIA10.COM.BR
TETRIS CONTAINER HOSTEL;21.120.988/0001-00;EMPRESA DE PEQUENO PORTE;PR;Foz do Iguaçu;info@tetrishostel.com.br
hotel santa marlene;21.127.345/0001-80;MICROEMPRESA;MG;Belo Horizonte;hotelsmarlene@gmail.com
HTL BRASIL;21.127.764/0001-12;MICROEMPRESA;RJ;Armação dos Búzios;PABLORIVEIRA@HTLHOTELES.COM
POUSADA SOSSEGO;21.127.794/0002-00;MICROEMPRESA;PB;Cajazeiras;pousada.sossego@outlook.com.br
POUSADA RECANTO PASSARELA;21.129.785/0001-77;MICROEMPRESA;SP;Aparecida;sistemacontabi@uol.com.br
Hostel Pinewood;21.132.302/0001-93;MICROEMPRESA;PR;Colombo;administracao@pinewood.com.br
CASA BRANCA POUSADA;21.132.589/0001-51;MICROEMPRESA;SC;Pomerode;contato@casabrancapousadaboutique.com.br
HYPERION BOUTIQUE HOTEL & BAR;21.138.799/0001-57;MICROEMPRESA;SC;Florianópolis;JENSNYNI@YAHOO.COM
HABITARE;21.140.347/0001-00;MICROEMPRESA;RJ;Nova Friburgo;garcia@gigalink.com.br
POUSO DAS GARÇAS - POUSADA E RESTAURANTE;21.144.383/0001-41;MICROEMPRESA;BA;Jandaíra;pousodasgarcas2015@gmail.com
DANNY'S HOTEL;21.146.271/0001-20;EMPRESA DE PEQUENO PORTE;PA;Tailândia;reservas@dannyshotel.com.br
CACHOEIRAS ARARAS RESORT;21.155.432/0001-41;MICROEMPRESA;GO;Pirenópolis;ararasresortpiri@gmail.com
HOTEL RECANTO DAS HORTÊNCIAS;21.157.920/0001-98;EMPRESA DE PEQUENO PORTE;MG;Passa Quatro;reservas@recantodashortensias.com.br
MBL CATALAO EMPREENDIMENTOS IMOBILIARIOS;21.159.838/0001-00;DEMAIS;GO;Catalão;gerencia.bch@redebristol.com.br
HOSPEDARIA RIO;21.162.817/0001-36;MICROEMPRESA;RJ;Rio de Janeiro;thais.ulhoacintra@hospedariario.com.br
CHE LAGARTO;21.163.903/0001-63;MICROEMPRESA;RJ;Armação dos Búzios;marcia.r@chelagarto.com
POUSADA CASA DO CENTRO;21.163.989/0001-24;MICROEMPRESA;RJ;Armação dos Búzios;RESERVAS@CASADOCENTRO.COM.BR
HOTEL POÇOS DE CALDAS LTDA;21.164.306/0001-53;MICROEMPRESA;MG;Poços de Caldas;ccontae@yahoo.com.br
Hotel Morada Do Mar ;21.165.102/0001-37;MICROEMPRESA;SP;Guarujá;GARRACONTABILIDADE@TERRA.COM.BR
