Nome Fantasia;CNPJ;Porte;UF;Localidade;Email Comercial
GUGA TRANSPORTE E TURISMO;34.654.791/0001-95;MICROEMPRESA;AL;Piranhas;CEPCONTABIL.PIRANHAS@GMAIL.COM
MOTRIZ VEICULOS, EQUIPAMENTOS E SERVICOS;34.669.649/0001-11;MICROEMPRESA;SP;Valinhos;ATENDIMENTO@EMPCONTABIL.COM.BR
MK TRANSLOG - TRANSPORTES E LOGISTICA;34.685.599/0001-66;MICROEMPRESA;BA;Eunápolis;EXATA_EMPRESARIAL@HOTMAIL.COM
LR TRANSPORTES;34.716.302/0001-82;MICROEMPRESA;MS;Bonito;lrtransp@outlook.com
UPER 7 BRASIL;34.805.055/0001-90;MICROEMPRESA;MG;Divinópolis;CONTABILIDADEGONTIJOQUEIROZ@GMAIL.COM
SL TUR LOCACAO E TURISMO;34.854.084/0001-42;MICROEMPRESA;MS;Campo Grande;CEZARRODRIGUES2020@GMAIL.COM
RF TRANSPORTES;35.019.461/0001-90;MICROEMPRESA;SP;Taubaté;EDUARDORAMIRO.FR@GMAIL.COM
TOP TUR TRANSPORTE LOGISTICA;35.073.958/0001-97;MICROEMPRESA;BA;Itabatan;LORENA@RUASCONSULTORIA.COM.BR
CRED URNA;35.074.608/0001-45;MICROEMPRESA;CE; - ;lbmeireles@gmail.com
TC TURISMO;35.100.546/0001-07;EMPRESA DE PEQUENO PORTE;PA;Belém;TCNEWS@TRANSPORTESTCNEWS.COM.BR
ELI LOCADORA;35.112.975/0001-96;MICROEMPRESA;SP;Mairinque;NORMALOCADORA@HOTMAIL.COM
TRANSPORTE SOUZA;35.138.125/0001-67;MICROEMPRESA;MS;Bonito;marcosouzabto3@gmail.com
RICARDO TURISMO;35.167.083/0001-92;MICROEMPRESA;BA;Bom Jesus da Lapa;RICARDO.RESENDEBJL21@GMAIL.COM
TRANS TUR;35.203.974/0001-57;MICROEMPRESA;MG;Três Marias;FISCAL.MAXTURTRANSPORTES@GMAIL.COM
LCTUR;35.338.802/0001-90;MICROEMPRESA;MS;Campo Grande;DAGBERTOBARBOSA@HOTMAIL.COM
EVOLUX TURISMO;35.462.060/0001-00;MICROEMPRESA;SE;Nossa Senhora das Dores;EVOLUXTRANSTOUR@GMAIL.COM
RAMS TUR;35.520.856/0001-72;DEMAIS;SP;Santa Bárbara D'Oeste;SP.FAVARO@HOTMAIL.COM
MR TUR;35.581.413/0001-91;MICROEMPRESA;SP;Mauá;contatos.mrtur@gmail.com
3E TRANSPORTES;35.596.689/0001-43;MICROEMPRESA;PR;Curitiba;turismo3e@yahoo.com.br
ANTONINI LOCADORA;35.652.093/0001-13;MICROEMPRESA;MG;Belo Horizonte;valquiriampr@gmail.com
NE TRANSPORTES;35.762.447/0001-82;MICROEMPRESA;MS;Bonito;NETRANSPORTES20@HOTMAIL.COM
EVOCAR LOCADORA DE VEICULOS;35.794.089/0001-90;MICROEMPRESA;GO;Goiânia;EVOCARSERVICOS@OUTLOOK.COM
RANKING RENT''A CAR;36.002.301/0001-00;DEMAIS;ES;Cariacica;tiago.sa@rankingrentacar.com.br
ROSANA APARECIDA TORRATI TEDESCO;36.274.617/0001-42;MICROEMPRESA;SP;Santa Ernestina;RC-CONTABIL@HOTMAIL.COM
REALIZA LOCACOES;36.278.313/0001-53;MICROEMPRESA;RN;Ceará-Mirim;CENTROCONTABILCR@HOTMAIL.COM
REDE BRASIL DE ALUGUEL DE VEICULOS;36.325.116/0001-48;EMPRESA DE PEQUENO PORTE;ES;Vitória;atendimento@rbrvix.com.br
COOTRANSP;36.380.584/0001-15;DEMAIS;DF;Brasília;andrericardogomesr@gmail.com
OCA YOLO;36.505.051/0001-12;MICROEMPRESA;RS;Nova Petrópolis;ocayolo@outlook.com.br
UNIDAS RENT A CAR;36.520.369/0001-72;MICROEMPRESA;RJ;Petrópolis;lidia.dallier@yahoo.com.br
TOURIST RIO TRANSPORTES;36.533.966/0001-31;MICROEMPRESA;RJ;Rio de Janeiro;ANTONIOAAOLIVEIRA@GMAIL.COM
TRANSPORTE GOIANO VANS;36.854.487/0001-17;MICROEMPRESA;GO;Luziânia;ocidentaltransportes@gmail.com
CIA TEATRAL MAPATI;37.099.421/0001-21;MICROEMPRESA;DF;Brasília;terezapadilhateatro@gmail.com
STAR LOCAÇÃO DE SERVIÇOS GERAIS;37.131.539/0001-90;EMPRESA DE PEQUENO PORTE;DF;Brasília;starlocacao@gmail.com
RAMON AUTO-MARCAS;37.619.681/0001-80;MICROEMPRESA;GO;Itumbiara;financeiroitb4@locarx.com.br
MEMORIES EVENTOS;38.054.813/0001-37;MICROEMPRESA;DF;Brasília;lmartinez@memorieseventos.com.br
PRADO - LOCAÇÃO DE VEICULOS;38.654.802/0001-98;MICROEMPRESA;MS;Campo Grande;pradolocacao@gmail.com
LOCALIZA RENT A CAR;39.242.847/0001-18;DEMAIS;RJ;Nova Friburgo;tatiane.schimidt@sistemalocaliza.com
REDE BRASIL;39.316.666/0001-99;DEMAIS;ES;Serra;serra@rbr.com.br
RADAR RENT A CAR;40.763.641/0001-12;EMPRESA DE PEQUENO PORTE;RN;Natal;gerencia@radarrentacar.com.br
VILLAMARE HOTEL E LOCACOES;41.145.624/0001-84;MICROEMPRESA;PB;João Pessoa;GEORGE@SANCCOLPB.COM.BR
PLADIM PEÇAS E SERVIÇOS AUTOMOTIVOS;41.172.123/0001-97;EMPRESA DE PEQUENO PORTE;AL;Maceió;diretoria-maceio@pladim.com.br
AGE TURISMO;41.296.724/0001-01;MICROEMPRESA;CE;Fortaleza;EDILENE@AGETURISMO.COM.BR
RAMOS RENT A CAR;42.121.426/0001-43;MICROEMPRESA;BA;Ilhéus;jose.aelson@bol.com.br
CIRCUITO VERDE TRANSPORTES RODOVIARIOS;42.816.546/0001-65;MICROEMPRESA;MG;Betim;contato@circuitoverde.com.br
FLORIDA;44.636.835/0001-08;DEMAIS;SP;São Paulo;floridatrans@terra.com.br
Locar Util Locações e Serviços;45.703.261/0001-06;DEMAIS;SP;São Paulo;FINANCEIRO2@LOCARUTILCOM.BR
momentos transporte;56.144.306/0001-76;MICROEMPRESA;SP;São Paulo;MOMENTOSTRANS@terra.COM.BR
LOCADORA SANTA CATARINA;56.167.935/0001-11;MICROEMPRESA;SP;São Paulo;tukatur@yahoo.com.br
União Construções;57.090.409/0001-63;DEMAIS;SP;Santo André;multasopr@pcsservices.com.br
CONDOR TUR;58.909.417/0001-51;DEMAIS;SP;Salesópolis;condor_tur@yahoo.com.br
DIVINEIA;59.531.798/0001-40;EMPRESA DE PEQUENO PORTE;SP;São Paulo;turismo.divineia@uol.com.br
VILA RICA RENT A CAR;60.011.343/0001-83;DEMAIS;SP;Santos;rodrigo@vilaricarentacar.com.br
PAPANI TOUR LOCADORA DE VEICULOS;62.926.183/0001-28;MICROEMPRESA;SP;Americana;andressa_papani@hotmail.com
JM LOCADORA DE VEICULOS;63.597.736/0001-09;EMPRESA DE PEQUENO PORTE;AC;Rio Branco;jmlocadora@brturbo.com.br
MALOCA DO PEDRO TRANSPORTE E TURISMO;63.801.815/0001-90;MICROEMPRESA;PA;Belém;MEAG.PA@GLOBO.COM
ALLIANCE;63.828.719/0001-35;MICROEMPRESA;PA;Belém;ALLIANCE.CONTATO@GMAIL.COM
Locadora Costa Marques;65.136.087/0001-74;MICROEMPRESA;MG;Belo Horizonte;contato@locadoracostamarques.com
SRC LOCADORA E TURISMO;65.237.828/0002-94;MICROEMPRESA;DF;Brasília;COMERCIAL.SRC@HOTMAIL.COM
Flor da Montanha;65.832.750/0001-75;DEMAIS;SP;Guarulhos;flortur@yahoo.com.br
MACEDONIA LOCADORA;66.075.169/0001-19;MICROEMPRESA;SP;Campinas;ferreiratransportes@hotmail.com
Happy Life ;66.110.222/0001-75;MICROEMPRESA;SP;São Paulo;nbetto@happylife.tur.br
Max Car Ltda;66.200.668/0001-90;EMPRESA DE PEQUENO PORTE;MG;Belo Horizonte;LEGALIZACAO@VERSCONTABILIDADE.COM.BR
TRANSPORTES EDMOS LTDA. - ME;66.533.431/0001-21;MICROEMPRESA;SP;Limeira;margo.gloria@hotmail.com
CITYCAR ALUGUEL DE VEICULOS;68.765.049/0001-79;EMPRESA DE PEQUENO PORTE;RS;Santa Cruz do Sul;financeiro@citycarveiculos.com.br
ERONALDO PEREIRA DOS SANTOS;69.369.619/0001-74;MICROEMPRESA;CE;Fortaleza;ASSEC_CONTABILIDADE@IG.COM.BR
MMG LOCADORA;70.433.180/0001-80;MICROEMPRESA;MT;Santo Antônio do Leverger;eridias@bb.com.br
SAO JOAO;71.445.555/0001-95;DEMAIS;SP;Votorantim;SAOJOAO@GRUPOSAOJOAO.COM.BR
HI SERVICE CAR;71.722.854/0001-20;EMPRESA DE PEQUENO PORTE;SP;São Paulo;tania@hiservicecar.com.br
INTERLAGOS LOCADORA DE VEICULOS LTDA - ME;73.530.396/0001-52;MICROEMPRESA;MT;Cuiabá;interlagomt@terra.com.br
GIZA RENT A CAR;73.581.985/0001-60;MICROEMPRESA;GO;Caldas Novas;gizarentacar@hotmail.com
VB FROTAS;73.822.058/0001-94;EMPRESA DE PEQUENO PORTE;MT;Cuiabá;ribeiroande@hotmail.com
checkup car;74.606.732/0001-66;MICROEMPRESA;SP;Ilhabela;locacao.checkupcar@gmail.com
SHOPPING RENT A CAR;81.052.490/0001-71;MICROEMPRESA;PR;Ponta Grossa;contato@shoppingcarpg.com.br
MOACIR PRODUCOES;81.504.169/0001-80;MICROEMPRESA;PR;Foz do Iguaçu;jeane.auxiliar1@gmail.com
OLINDA TURISMO;82.383.886/0001-64;MICROEMPRESA;PR;Foz do Iguaçu;antonio_sonma@hotmail.com
RENCAR;82.868.712/0001-91;MICROEMPRESA;SC;Florianópolis;contact@rencar.com
ALUCAR RENT A CAR;83.732.172/0001-87;EMPRESA DE PEQUENO PORTE;PA;Belém;alucar@alucar.com.br
ALUGUE BRASIL;84.327.113/0001-96;MICROEMPRESA;AC;Rio Branco;noelempreendimentos@uol.com.br
CORAL;84.877.398/0001-39;MICROEMPRESA;PR;Curitiba;atendimento@aluguecoral.com.br
TRANSWOMMER;94.627.064/0001-60;DEMAIS;RS;Teutônia;transwommer@gmail.com
BRASILIA SERVICE;97.528.391/0001-53;EMPRESA DE PEQUENO PORTE;DF;Brasília;brasiliarentacar@hotmail.com
PONTO VANS BH;97.549.083/0001-04;MICROEMPRESA;MG;Belo Horizonte;contato@pontovansbh.com.br
JADE TURISMO;00.185.293/0002-00;DEMAIS;DF;Brasília;showturdf@gmail.com
HC TURISMO;00.251.432/0001-75;MICROEMPRESA;PE;Recife;calabria@hctur.com
LOCALIDER;00.510.573/0001-65;MICROEMPRESA;SP;Ribeirão Preto;juliana.angelis@localider.com.br
VAN RENT A CAR;00.627.371/0001-06;EMPRESA DE PEQUENO PORTE;SP;Poá;vanrentacar@uol.com.br
NOBRE TURISMO;01.110.409/0001-23;EMPRESA DE PEQUENO PORTE;RJ;Paraíba do Sul;NOBRETURISMO@YAHOO.COM.BR
Marbor Locadora de Veiculos;01.169.532/0001-10;DEMAIS;SP;Mogi das Cruzes;atendimento@grupomarbor.com.br
DL VEÍCULOS;01.334.282/0001-26;MICROEMPRESA;RJ;Rio de Janeiro;dl.veiculos@hotmail.com
VELOCAR;01.436.966/0001-39;MICROEMPRESA;PE;Recife;VELOCAR@VELOCAR.COM.BR
W. TUR LOCACAO DE VEICULOS;02.062.150/0001-55;MICROEMPRESA;SP;Ribeirão Preto;wtur.rp@gmail.com
LOC + RENT A CAR;02.156.876/0001-57;MICROEMPRESA;CE;Fortaleza;LOCMAIS.RENTACAR@HOTMAIL.COM
UNIAO SERVICOS E LOCACAO;02.264.535/0001-03;MICROEMPRESA;RN;Santo Antônio;uniaoservicos1997@gmail.com
LOCAR;02.466.870/0001-86;EMPRESA DE PEQUENO PORTE;PE;Petrolina;EMPRESARIALCONAP@OUTLOOK.COM
TRANSLINE-VAN LOCACOES E TURISMO;02.492.735/0001-05;MICROEMPRESA;PR;Ibiporã;translinevan@translinevan.com.br
Claudio Passeios;02.534.962/0001-56;MICROEMPRESA;MG;Monte Verde;claudiopasseios@gmail.com
TRANSPORTES SALGUEIRO;02.689.430/0001-98;MICROEMPRESA;RJ;Resende;cezarsalgueiro@hotmail.com.br
LOCTUR;03.057.143/0001-28;MICROEMPRESA;PE;Santa Maria da Boa Vista;LOCTUR@OUTLOOK.COM.BR
FAUSTI VAN;03.130.074/0001-30;MICROEMPRESA;PR;Curitiba;faustivan@hotmail.com
Bilhares;03.184.914/0001-48;MICROEMPRESA;MG;Ribeirão das Neves;serjaofonseca@hotmail.com
ZENCAR LOCADORA DE VEÍCULOS;03.241.329/0001-32;MICROEMPRESA;RJ;Paraíba do Sul;zenlocadora@gmail.com
PROTEG;03.618.283/0001-28;EMPRESA DE PEQUENO PORTE;RN;Natal;financeiro6@protegrn.com.br
RCN Rent a Car Natal ;03.805.292/0001-28;MICROEMPRESA;RN;Natal;ejbrida@digi.com.br
TOP PARK ESTACIONAMENTO E RENT A CAR;03.989.566/0001-86;MICROEMPRESA;SC;Florianópolis;pepark@pepark.com.br
STAR EXPRESS LOGISTICA E TRANSPORTES EIRELI ME;04.039.781/0001-89;MICROEMPRESA;RJ;Araruama;starexprees@starlogistica.com.br
NOGUEIRA CAR;04.151.689/0001-06;MICROEMPRESA;PI;Teresina;desenvolvespsomajml@yahoo.com
BARAOTUR LOCADORA;04.185.783/0001-86;MICROEMPRESA;SP;Mongaguá;baraoturlocadora@hotmail.com
VIACAO ATLANTICO SUL LTDA EPP;04.210.108/0001-60;EMPRESA DE PEQUENO PORTE;SE;Estância;viacaoatlanticosul@hotmail.com
CENTERTUR BRASIL;04.498.080/0001-08;MICROEMPRESA;RJ;Rio de Janeiro;centercar@centercarrio.com.br
RCX TRANSPORTES;04.727.761/0001-09;MICROEMPRESA;RJ;Rio de Janeiro;rcxtransportes@hotmail.com
VALMAR;04.793.812/0001-92;MICROEMPRESA;SP;Santos;valeriapaz25@hotmail.com
BUGGY SERVICE;04.967.986/0001-24;EMPRESA DE PEQUENO PORTE;RN;Extremoz;andrecorreia.buggy@gmail.com
W.O MAGALHAES ME ;05.018.233/0001-35;MICROEMPRESA;RJ;Casimiro de Abreu;wo@womagalhaes.com.br
JPC CONSTRUCOES E INCORPORACOES;05.108.674/0001-28;EMPRESA DE PEQUENO PORTE;SE;Aracaju;ADMINISTRATIVO@JPCCONSTRUCOES.COM.BR
MKO TRANSPORTES;05.230.143/0001-03;MICROEMPRESA;SP;São Roque;mkazuo.locfan@yahoo.com.br
CLASSIC TRANS LOCADORA TRANSP.RODOV.INTERMUNIC.PASSAG;05.257.322/0001-34;MICROEMPRESA;SP;Capão Bonito;classictrans_silvio@hotmail.com
VIP VAN Locadora ;05.276.542/0001-05;MICROEMPRESA;SP;São José do Rio Preto;locadoravipvan@gmail.com
VEREDAS LOCACAO DE VANS;05.321.887/0001-33;MICROEMPRESA;SP;Osasco;LOCACAOVEREDAS@GMAIL.COM
SERVICES E RENT  NORTE FLUMINENSE LTDA - EPP;05.491.379/0001-01;EMPRESA DE PEQUENO PORTE;RJ;Macaé;servicesrent@servicesrente.com.br
ALUG RENT A CAR;05.501.777/0001-53;MICROEMPRESA;PB;João Pessoa;depns@msn.com
NETUMAR;05.508.180/0001-30;EMPRESA DE PEQUENO PORTE;PB;São Timóteo;NETUMARTRANSPORTES@UOL.COM.BR
ILHA SOL E MAR;05.598.257/0001-00;MICROEMPRESA;SP;São Sebastião;ALUGUEVAN@TERRA.COM.BR
PANTANAL LOCADORA DE VEICULOS;05.615.904/0001-45;MICROEMPRESA;SP;Ribeirão Preto;decasale@gmail.com
ECO GOLF;05.739.544/0001-93;EMPRESA DE PEQUENO PORTE;RJ;Rio de Janeiro;ECOBALSAS@ECOBALSASRIO.COM.BR
METROPOLIS;05.939.969/0001-46;DEMAIS;SP;Jaguariúna;licitacao@expressometropolis.com.br
TCO RENT A CAR;05.952.225/0001-61;MICROEMPRESA;RJ;Rio de Janeiro;contato@tcorencar.com.br
SITIO DAS BROMELIAS;06.104.336/0001-80;MICROEMPRESA;RJ;Rio das Ostras;sitiodasbromelias@sitiodasbromelias.com.br
JOAB LOG;06.349.451/0001-15;MICROEMPRESA;PB;Campina Grande;JOAB.MEDEIROS@HOTMAIL.COM
ENCANTOS DOS LENCOIS VIAGENS E TURISMO;06.958.977/0001-00;MICROEMPRESA;MA;São Luís;CONTATO@ENCANTODOSLENCOIS.COM.BR
DAYCA TUR;07.031.988/0001-03;MICROEMPRESA;SP;Campinas;fiscal@escritorioepac.com
Maranata locações e transportes ;07.320.966/0001-55;MICROEMPRESA;SP;Registro;fabyana-fabynha@hotmail.com
SANTA JULIA TRANSPORTE E TURISMO;07.391.051/0001-30;EMPRESA DE PEQUENO PORTE;DF;Brasília;stajulia@stajulia.com.br
T.F.A TRANSPORTE RODOVIARIO LTDA- ME;07.444.594/0001-79;MICROEMPRESA;SP;Ribeirão Preto;tfalogistica@tfalogistica.com.br
M&D Locadora de Veículos;07.556.338/0001-73;MICROEMPRESA;SP;Jarinu;dani.maziero@uol.com.br
ROCHA TURISMO;07.596.852/0001-32;MICROEMPRESA;PB;Campina Grande;rochaturismo1@bol.com.br
TRANSVIP RENT CAR;07.760.988/0001-36;MICROEMPRESA;RJ;Petrópolis;transvip-locadora1@hotmail.com
ORCA CORRETORA DE SEGUROS;07.800.928/0001-08;MICROEMPRESA;GO;Goiânia;ALEXPOLIVEIRAORCA@GMAIL.COM
CLARABIA LOCADORA DE VEICULOS;07.919.812/0001-84;DEMAIS;RJ;Rio de Janeiro;blindados@clarabia.com.br
MOVIDA RENT A CAR ;07.976.147/0001-60;DEMAIS;SP;São Paulo;renatofranklin@movida.com.br
BARRETOS COUNTRY TURISMO;08.170.299/0001-34;MICROEMPRESA;SP;Barretos;barretoscountryturismo@hotmail.com
KLINN HOTEL;08.301.098/0001-29;MICROEMPRESA;SP;Tanabi;KLINNHOTEL@TERRA.COM.BR
GOAL  PRIME;08.332.038/0001-73;MICROEMPRESA;RJ;Rio de Janeiro;evandro.carvalho@goalprime.com
GOES EMPREENDIMENTOS;08.446.885/0001-69;EMPRESA DE PEQUENO PORTE;PE;Santa Maria da Boa Vista;GOESEMPREENDIMENTOS@HOTMAIL.COM
GRATAS TRANSPORTE EXECUTIVO;08.482.814/0001-11;DEMAIS;RJ;Rio de Janeiro;joao@gratas.com.br
RADICAL PARQUE;08.518.470/0001-53;MICROEMPRESA;RJ;Armação dos Búzios;RENATA@RADICALPARQUE.COM.BR
MARJORITUR TRANSPORTES;08.576.343/0001-00;MICROEMPRESA;MG;Itabira;gsmvans@hotmail.com
TRANSILVA;08.593.441/0001-56;MICROEMPRESA;SP;Itararé;dpstransportes@uol.com.br
DELTA YACHT CHARTER;08.603.688/0001-06;MICROEMPRESA;RJ;Angra dos Reis;dyc@dyc.com.br
JM & MARINA LOCADORA DE VEICULOS;08.713.753/0001-56;DEMAIS;SP;São Paulo;MARINALOCADORA@MARINALOCADORA.COM.BR
ROC LOCADORA E SERVICOS;08.769.661/0001-98;MICROEMPRESA;MT;Cuiabá;raphael@rocservice.com.br
TATAI LOCAÇÃO DE VEÍCULOS LTDA - ME;08.885.677/0001-66;MICROEMPRESA;SP;Jandira;tatailocadora@bol.com.br
BRISAMAR RENT A CAR;08.969.972/0001-09;MICROEMPRESA;RJ;Paraty;ricardorentcar@hotmail.com
EUGENIO LOCACOES;09.077.839/0001-00;MICROEMPRESA;MG;Coronel Fabriciano;EUGENIOLOCACOES@OUTLOOK.COM
LOCA 10 LOCADORA DE VEICULOS;09.118.268/0001-05;MICROEMPRESA;MT;Várzea Grande;FINANCEIRO@LOCA10LOCADORA.COM.BR
TGA TRANSPORTES E SERVICOS;09.128.543/0001-63;MICROEMPRESA;TO;Araguaína;tgaturismo.to@gmail.com
ROFERMAR LOCADORA DE AUTOMOVEIS;09.227.127/0001-12;MICROEMPRESA;RJ;Rio de Janeiro;rofertur@gmail.com
INOVARES SOLUCOES & LICITACOES;09.381.640/0001-63;EMPRESA DE PEQUENO PORTE;AM;Humaitá;inovares@outlook.com.br
FREEDOM;09.479.977/0001-08;MICROEMPRESA;RJ;Rio de Janeiro;financeiro@riofreedom.com.br
FC LOCAÇÃO DE VEÍCULOS;09.565.355/0001-00;DEMAIS;RJ;Rio Bonito;flaviogvferraz@yahoo.com.br
CARRY SERVIÇOS;09.602.675/0001-85;MICROEMPRESA;RJ;Campos dos Goytacazes;edrcontabil@hotmail.com
L C RENT A CAR;10.169.243/0001-01;MICROEMPRESA;PR;Curitiba;LCRENTACAR@LCRENTACAR.COM.BR
CESARIO TRANSPORTES;10.224.649/0001-40;MICROEMPRESA;SP;São Paulo;SSA.CESARIOTRANSPORTES@GMAIL.COM
RIO VIP SERVICE CAR;10.281.956/0001-62;MICROEMPRESA;RJ;Rio de Janeiro;rosamaria@globo.com
ROBERTO CAETANO TORRE COMÉRCIO DE ÔNIBUS E PEÇAS;10.322.551/0001-25;EMPRESA DE PEQUENO PORTE;RJ;Rio de Janeiro;CONTATO@REVENDADEONIBUS.COM.BR
DUDAMOTOS;10.331.125/0001-58;MICROEMPRESA;SC;Criciúma;duda-motos@hotmail.com
NEICE TRANSPORTE;10.398.728/0001-77;MICROEMPRESA;GO;Luziânia;waler@ibest.com.br
POUSADA ONDAS;10.457.410/0001-10;MICROEMPRESA;PE;Fernando de Noronha;mcfss@hotmail.com
VANGUARDA LOCADORA DE VEICULOS;10.474.952/0001-09;MICROEMPRESA;SP;Bauru;escarcoiris@terra.com.br
VLS TURISMO;10.543.501/0001-78;DEMAIS;SE;Estância;matriz@viacaolitoralsul.com.br
TRANSCERRADO;10.732.315/0001-87;MICROEMPRESA;TO;Porto Nacional;transcerradoto@gmail.com
COOPERATIVA ATLANTICOOP;10.741.219/0001-03;DEMAIS;RJ;Rio de Janeiro;rosamarcia@glbo.com
BERNARDES LOCADORA;10.849.298/0001-62;MICROEMPRESA;RJ;Rio de Janeiro;hrbernardes@terra.com.br
LOC SERV;10.935.646/0001-14;DEMAIS;RJ;Macaé;diegocorrea@locserv.net.br
ALTERNATIVA SERRANA LOCAÇÃO DE VEÍCULOS;10.936.857/0001-71;MICROEMPRESA;RJ;Petrópolis;alonsomarchiori@hotmail.com
DEREKTAS SOLUCOES;10.957.993/0001-48;DEMAIS;RJ;Rio de Janeiro;ivandro@gesc.com.br
A CASINHA PEQUENINA;11.057.222/0001-67;MICROEMPRESA;MG;Monte Verde;contato@acasinhapequenina.com.br
FORTALEZA LOCAÇAO E TURISMO ;11.144.692/0001-68;MICROEMPRESA;RJ;Campos dos Goytacazes;locadorafortaleza33@hotmail.com
WES RENK LOCADORA;11.164.180/0001-63;DEMAIS;RJ;Rio de Janeiro;wesuans@yahoo.com.br
TRANSBRASIL QUEIMADENSE;11.242.368/0001-82;MICROEMPRESA;RJ;Queimados;transbrasilrj@gmail.com
LIVRE ALUGUEL DE VEICULOS;11.281.936/0001-54;MICROEMPRESA;RJ;Niterói;reservas@livreniteroi.com.br
SB TUR;11.350.640/0001-48;MICROEMPRESA;TO;Palmas;BEZERRA.TRANSPORTES@HOTMAIL.COM
VIP TUR TRANSPORTE E TURISMO;11.489.528/0001-92;EMPRESA DE PEQUENO PORTE;MS;Campo Grande;vip-tur@hotmail.com
JOSE MARIA DE BARROS  CAMPOS - ME;11.534.554/0001-95;MICROEMPRESA;RJ;Barra Mansa;campossilva07@hotmail.com
KTR MOBILIDADE E SERVICOS INTERNACIONAIS;11.645.221/0001-33;MICROEMPRESA;DF;Brasília;KTRINTERNACIONAL@GMAIL.COM
KMON TRANSPORTE REPTIVO E EXECUTIVO;11.745.252/0002-47;MICROEMPRESA;RJ;Rio de Janeiro;contato@kmontransportes.com.br
GMB LOCADORA DE VEÍCULOS LTDA;11.766.597/0001-04;MICROEMPRESA;RJ;Barra Mansa;wersdy22@hotmail.com
UBERTUR;11.770.387/0001-81;MICROEMPRESA;MG;Uberaba;jeancarlo_ss@hotmail.com
VICTUR;11.829.528/0001-94;MICROEMPRESA;SP;Guarulhos;victur.locadora@gmail.com
Mundial Transportes;11.907.591/0001-00;MICROEMPRESA;CE;Fortaleza;albertojunior2005@hotmail.com
JC PASSEIOS ;12.025.059/0001-13;MICROEMPRESA;MG;Monte Verde;RONALDO@CONTABILMV.COM
GALONI LOCADORA E FRETAMENTO;12.084.962/0001-55;MICROEMPRESA;SP;São Paulo;galonitur@terra.com.br
PRISMA AZUL LOCADORA DE VEÍCULOS LTDA - ME;12.257.329/0001-11;MICROEMPRESA;RJ;Rio de Janeiro;prisma.azul@yahoo.com.br
FUTURISTA LOCADORA E COMERCIO DE VEICULOS;12.305.772/0001-10;MICROEMPRESA;RJ;Petrópolis;aluguefuturista@gmail.com
JAMPA TOUR RENT A CAR;12.306.526/0001-83;MICROEMPRESA;PB;João Pessoa;reserva@jampatour.com.br
FEX RENT A CAR;12.710.217/0001-74;MICROEMPRESA;RN;Natal;fexloc@hotmail.com
ILUMINA EVENTOS;12.710.447/0001-33;MICROEMPRESA;PI;Teresina;NETOILUMINA@HOTMAIL.COM
STILL TRANSPORTES;12.768.493/0001-93;EMPRESA DE PEQUENO PORTE;SP;São Paulo;STILLTRANSPORTES@GMAIL.COM
GILVAN TUR LOCADORA DE VEICULOS;12.902.025/0001-60;MICROEMPRESA;SE;Barra dos Coqueiros;gilvangguimaraes@hotmail.com
SUPER CARROS;13.075.420/0002-60;DEMAIS;SC;Blumenau;contabil@zimmermanncontabilidade.com.br
LMAC LOCACOES;13.185.908/0001-69;MICROEMPRESA;RJ;Campos dos Goytacazes;lmaclocacoes@gmail.com
PORTAL TURISMO;13.214.660/0001-17;MICROEMPRESA;MA;Imperatriz;portalturismoltda@hotmail.com
WG- EXPRESS;13.224.309/0001-07;MICROEMPRESA;SP;São Paulo;wgexpressloctrans@hotmail.com
CONNECT TRANSPORTE CORPORATIVO;13.294.644/0001-81;MICROEMPRESA;PR;Curitiba;MARCO@JVCONNECT.COM.BR
VAN 24 HORAS;13.312.206/0001-07;DEMAIS;SP;São Paulo;contato@van24hs.com.br
FORTE CAR;13.368.841/0001-06;MICROEMPRESA;RJ;Cabo Frio;contato@fortecar.com.br
CATATAU LOCADORA DE VEÍCULOS;13.401.148/0001-80;EMPRESA DE PEQUENO PORTE;MT;Sinop;renata@grupocatatau.com
NEY VANS;13.451.533/0001-31;MICROEMPRESA;SP;Mococa;escritorioxv@ig.com.br
PRATURLOC;13.516.825/0001-05;MICROEMPRESA;RJ;Paraíba do Sul;datacontabilidade@yahoo.com.br
SOLARIS MOTEL;13.730.709/0001-94;MICROEMPRESA;GO;Minaçu;MOTELSOLARIS@HOTMAIL.COM
MM RENT A CAR;13.771.021/0001-52;MICROEMPRESA;MG;Aguanil;JWILLIANVIEIRA@HOTMAIL.COM
GRECIA TURISMO;13.864.180/0001-00;EMPRESA DE PEQUENO PORTE;SP;São Paulo;greciaturismo@yahoo.com.br
ANHANGUERA EXPRESS;13.994.684/0001-36;MICROEMPRESA;RJ;Areal;vcunha_anhangueraexpress@hotmail.com
UNIVERSAL CANDIDO LTDA;14.240.208/0001-92;MICROEMPRESA;RJ;Nova Iguaçu;lccandinho@hotmail.com
LITORAL LOCAÇÕES E SERVIÇOS;14.461.454/0001-74;MICROEMPRESA;RN;São Miguel do Gostoso;judson_costa@hotmail.com
M. C. RIO LOCADORA DE VEÍCULOS;14.685.581/0001-57;MICROEMPRESA;RJ;São Gonçalo;flavia.kienem@gmail.com
PRIME PARK ESTACIONAMENTOS;14.699.778/0001-45;MICROEMPRESA;MT;Cuiabá;PRIMEPARKMT@GMAIL.COM
